cell_line	drug	concentration	cell_count__time0	cell_count	cell_count__ctrl	log10_concentration	GR	rel_cell_count	ctrl_cell_doublings	experiment
SK-BR-3	Seliciclib	0.04	1401	4169	4245	-1.3979400086720375	0.977535315587096	0.9820965842167255	1.5993075980095826	SK-BR-3 Seliciclib
SK-BR-3	Seliciclib	0.12	1401	4234	4245	-0.9208187539523752	0.9967579176508978	0.9974087161366313	1.5993075980095826	SK-BR-3 Seliciclib
SK-BR-3	Seliciclib	0.37	1401	3923	4245	-0.431798275933005	0.9037442692083542	0.9241460541813898	1.5993075980095826	SK-BR-3 Seliciclib
SK-BR-3	Seliciclib	1.11	1401	3763	4245	0.045322978786657475	0.854817392343618	0.8864546525323911	1.5993075980095826	SK-BR-3 Seliciclib
SK-BR-3	Seliciclib	3.33	1401	3235	4245	0.5224442335063199	0.6875083658690151	0.7620730270906949	1.5993075980095826	SK-BR-3 Seliciclib
SK-BR-3	Seliciclib	10	1401	2209	4245	1	0.3293887475546764	0.52037691401649	1.5993075980095826	SK-BR-3 Seliciclib
SK-BR-3	Selumetinib	0.04	1476	3967	3643	-1.3979400086720375	1.1351031831892033	1.0889376887180895	1.3034342736823858	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	0.12	1476	3713	3643	-0.9208187539523752	1.029418119731495	1.0192149327477353	1.3034342736823858	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	0.37	1476	3715	3643	-0.431798275933005	1.0302567300842798	1.019763930826242	1.3034342736823858	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	1.11	1476	3785	3643	0.045322978786657475	1.0595423757776614	1.0389788635739774	1.3034342736823858	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	3.33	1476	3660	3643	0.5224442335063199	1.007156408141964	1.0046664836673072	1.3034342736823858	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	10	1476	3522	3643	1	0.9488358101399994	0.9667856162503431	1.3034342736823858	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	0.04	2543	5818	5418	-1.3979400086720375	1.1349047693823087	1.073827980804725	1.0912289315119081	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	0.12	2543	5492	5418	-0.9208187539523752	1.0250184291330653	1.0136581764488741	1.0912289315119081	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	0.37	2543	5549	5418	-0.431798275933005	1.044270155589755	1.0241786637135475	1.0912289315119081	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	1.11	2543	5511	5418	0.045322978786657475	1.0314375189043807	1.0171650055370987	1.0912289315119081	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	3.33	2543	5397	5418	0.5224442335063199	0.9928949870308206	0.9961240310077519	1.0912289315119081	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	10	2543	5264	5418	1	0.9478424825079037	0.9715762273901809	1.0912289315119081	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	0.04	1401	4622	4168	-1.3979400086720375	1.1358829171906137	1.1089251439539347	1.5728983218476902	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	0.12	1401	4317	4168	-0.9208187539523752	1.0451644319477937	1.0357485604606527	1.5728983218476902	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	0.37	1401	4343	4168	-0.431798275933005	1.0529868959885578	1.0419865642994242	1.5728983218476902	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	1.11	1401	4047	4168	0.045322978786657475	0.9628885667481841	0.9709692898272553	1.5728983218476902	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	3.33	1401	4365	4168	0.5224442335063199	1.0595925902180405	1.0472648752399232	1.5728983218476902	SK-BR-3 Selumetinib
SK-BR-3	Selumetinib	10	1401	4192	4168	1	1.0073140581019029	1.0057581573896353	1.5728983218476902	SK-BR-3 Selumetinib
SK-BR-3	Sigma A6730	0.04	1476	2787	3772	-1.3979400086720375	0.5993095543613867	0.7388653234358431	1.3536369546147005	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	0.12	1476	3064	3772	-0.9208187539523752	0.7152737428321199	0.8123011664899258	1.3536369546147005	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	0.37	1476	3176	3772	-0.431798275933005	0.761375049880636	0.8419936373276776	1.3536369546147005	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	1.11	1476	2618	3772	0.045322978786657475	0.5270830449671755	0.6940615058324496	1.3536369546147005	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	3.33	1476	2723	3772	0.5224442335063199	0.5720959031468229	0.721898197242842	1.3536369546147005	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	10	1476	2085	3772	1	0.2907054155549087	0.5527571580063627	1.3536369546147005	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	0.04	2543	4404	5752	-1.3979400086720375	0.5942008504635938	0.7656467315716272	1.1775322137491917	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	0.12	2543	4904	5752	-0.9208187539523752	0.7466461255243697	0.8525730180806675	1.1775322137491917	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	0.37	2543	4912	5752	-0.431798275933005	0.7490655845772749	0.8539638386648123	1.1775322137491917	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	1.11	2543	4238	5752	0.045322978786657475	0.5430230708003141	0.7367872044506258	1.1775322137491917	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	3.33	2543	4423	5752	0.5224442335063199	0.6000398104367395	0.7689499304589708	1.1775322137491917	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	10	2543	3338	5752	1	0.2598778533491506	0.5803198887343533	1.1775322137491917	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	0.04	1401	3699	4245	-1.3979400086720375	0.8350291364602398	0.8713780918727915	1.5993075980095826	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	0.12	1401	3636	4245	-0.9208187539523752	0.8154243662581488	0.8565371024734982	1.5993075980095826	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	0.37	1401	3559	4245	-0.431798275933005	0.7912892340537696	0.8383981154299176	1.5993075980095826	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	1.11	1401	3242	4245	0.045322978786657475	0.6897906081849225	0.7637220259128387	1.5993075980095826	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	3.33	1401	3054	4245	0.5224442335063199	0.6278368882869136	0.719434628975265	1.5993075980095826	SK-BR-3 Sigma A6730
SK-BR-3	Sigma A6730	10	1401	2259	4245	1	0.3481243422958198	0.5321554770318021	1.5993075980095826	SK-BR-3 Sigma A6730
SK-BR-3	Sirolimus	0.04	1476	2466	3643	-1.3979400086720375	0.48256903492718806	0.6769146307987922	1.3034342736823858	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	0.12	1476	2386	3643	-0.9208187539523752	0.44552811769328815	0.6549547076585231	1.3034342736823858	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	0.37	1476	2196	3643	-0.431798275933005	0.35636934632964534	0.6027998902003843	1.3034342736823858	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	1.11	1476	2197	3643	0.045322978786657475	0.35684318824817374	0.6030743892396376	1.3034342736823858	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	3.33	1476	2134	3643	0.5224442335063199	0.3268919020940886	0.5857809497666758	1.3034342736823858	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	10	1476	2203	3643	1	0.35968518641712266	0.6047213834751578	1.3034342736823858	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	0.04	2543	3667	5418	-1.3979400086720375	0.3985396835423203	0.6768180140273163	1.0912289315119081	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	0.12	2543	3685	5418	-0.9208187539523752	0.4048294070495253	0.680140273163529	1.0912289315119081	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	0.37	2543	3469	5418	-0.431798275933005	0.3291792257692685	0.6402731635289775	1.0912289315119081	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	1.11	2543	3505	5418	0.045322978786657475	0.34181430998379003	0.6469176818014027	1.0912289315119081	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	3.33	2543	3462	5418	0.5224442335063199	0.3267211341234362	0.6389811738648948	1.0912289315119081	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	10	2543	3256	5418	1	0.2541929653555939	0.6009597637504615	1.0912289315119081	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	0.04	1401	2753	4168	-1.3979400086720375	0.536435487551755	0.6605086372360844	1.5728983218476902	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	0.12	1401	2685	4168	-0.9208187539523752	0.5121979908959131	0.644193857965451	1.5728983218476902	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	0.37	1401	2786	4168	-0.431798275933005	0.548119108230174	0.668426103646833	1.5728983218476902	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	1.11	1401	2635	4168	0.045322978786657475	0.49423342846854723	0.6321976967370442	1.5728983218476902	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	3.33	1401	2546	4168	0.5224442335063199	0.46194610642317935	0.6108445297504799	1.5728983218476902	SK-BR-3 Sirolimus
SK-BR-3	Sirolimus	10	1401	2532	4168	1	0.45683004047509934	0.6074856046065259	1.5728983218476902	SK-BR-3 Sirolimus
SK-BR-3	SNS-032	0.04	1476	1988	3643	-1.3979400086720375	0.25667365842899525	0.5457040900356849	1.3034342736823858	SK-BR-3 SNS-032
SK-BR-3	SNS-032	0.12	1476	1006	3643	-0.9208187539523752	-0.25480582764488935	0.2761460334888828	1.3034342736823858	SK-BR-3 SNS-032
SK-BR-3	SNS-032	0.37	1476	885	3643	-0.431798275933005	-0.3245846394748003	0.2429316497392259	1.3034342736823858	SK-BR-3 SNS-032
SK-BR-3	SNS-032	1.11	1476	905	3643	0.045322978786657475	-0.3129048470233823	0.24842163052429317	1.3034342736823858	SK-BR-3 SNS-032
SK-BR-3	SNS-032	3.33	1476	843	3643	0.5224442335063199	-0.34931486307686754	0.23140269009058467	1.3034342736823858	SK-BR-3 SNS-032
SK-BR-3	SNS-032	10	1476	823	3643	1	-0.36119150457329585	0.22591270930551743	1.3034342736823858	SK-BR-3 SNS-032
SK-BR-3	SNS-032	0.04	2543	4001	5418	-1.3979400086720375	0.5148424282758897	0.7384643779992617	1.0912289315119081	SK-BR-3 SNS-032
SK-BR-3	SNS-032	0.12	2543	1573	5418	-0.9208187539523752	-0.3560928965483342	0.290328534514581	1.0912289315119081	SK-BR-3 SNS-032
SK-BR-3	SNS-032	0.37	2543	1260	5418	-0.431798275933005	-0.47456284944263927	0.23255813953488372	1.0912289315119081	SK-BR-3 SNS-032
SK-BR-3	SNS-032	1.11	2543	1181	5418	0.045322978786657475	-0.5048337099869773	0.21797711332595054	1.0912289315119081	SK-BR-3 SNS-032
SK-BR-3	SNS-032	3.33	2543	1077	5418	0.5224442335063199	-0.5449450783462009	0.19878183831672203	1.0912289315119081	SK-BR-3 SNS-032
SK-BR-3	SNS-032	10	2543	993	5418	1	-0.577578798463803	0.18327796234772978	1.0912289315119081	SK-BR-3 SNS-032
SK-BR-3	SNS-032	0.04	1401	2976	4168	-1.3979400086720375	0.6144340432515003	0.7140115163147792	1.5728983218476902	SK-BR-3 SNS-032
SK-BR-3	SNS-032	0.12	1401	1281	4168	-0.9208187539523752	-0.055339892604535534	0.30734165067178504	1.5728983218476902	SK-BR-3 SNS-032
SK-BR-3	SNS-032	0.37	1401	1121	4168	-0.431798275933005	-0.13216555529432839	0.2689539347408829	1.5728983218476902	SK-BR-3 SNS-032
SK-BR-3	SNS-032	1.11	1401	1041	4168	0.045322978786657475	-0.17206964552223725	0.24976007677543186	1.5728983218476902	SK-BR-3 SNS-032
SK-BR-3	SNS-032	3.33	1401	1120	4168	0.5224442335063199	-0.1326578228342018	0.2687140115163148	1.5728983218476902	SK-BR-3 SNS-032
SK-BR-3	SNS-032	10	1401	1068	4168	1	-0.15848107093534491	0.2562380038387716	1.5728983218476902	SK-BR-3 SNS-032
SK-BR-3	Sorafenib	0.04	1476	3306	3643	-1.3979400086720375	0.856468122876229	0.9074938237716168	1.3034342736823858	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	0.12	1476	3294	3643	-0.9208187539523752	0.8512960994858638	0.9041998353005765	1.3034342736823858	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	0.37	1476	3427	3643	-0.431798275933005	0.9083784951044656	0.9407082075212737	1.3034342736823858	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	1.11	1476	3608	3643	0.045322978786657475	0.98524167555495	0.9903925336261323	1.3034342736823858	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	3.33	1476	3504	3643	0.5224442335063199	0.9411899193963298	0.9618446335437826	1.3034342736823858	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	10	1476	1730	3643	1	0.12955190748000867	0.4748833379083173	1.3034342736823858	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	0.04	2543	5284	5418	-1.3979400086720375	0.9546233177447883	0.9752676264304171	1.0912289315119081	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	0.12	2543	5536	5418	-0.9208187539523752	1.0398808723325015	1.0217792543373938	1.0912289315119081	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	0.37	2543	5574	5418	-0.431798275933005	1.0527086707755227	1.0287929125138426	1.0912289315119081	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	1.11	2543	5746	5418	0.045322978786657475	1.1106807040346802	1.0605389442598745	1.0912289315119081	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	3.33	2543	5732	5418	0.5224442335063199	1.1059675313677149	1.057954964931709	1.0912289315119081	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	10	2543	2495	5418	1	-0.017311069095028553	0.4605020302694721	1.0912289315119081	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	0.04	1401	3852	4168	-1.3979400086720375	0.9022182965597043	0.9241842610364683	1.5728983218476902	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	0.12	1401	4043	4168	-0.9208187539523752	0.9616548939622147	0.9700095969289827	1.5728983218476902	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	0.37	1401	4190	4168	-0.431798275933005	1.0067051368382898	1.005278310940499	1.5728983218476902	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	1.11	1401	4107	4168	0.045322978786657475	0.9813407056961923	0.9853646833013435	1.5728983218476902	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	3.33	1401	4352	4168	0.5224442335063199	1.0556906951551523	1.0441458733205373	1.5728983218476902	SK-BR-3 Sorafenib
SK-BR-3	Sorafenib	10	1401	2693	4168	1	0.5150609708315836	0.6461132437619962	1.5728983218476902	SK-BR-3 Sorafenib
SK-BR-3	SU11274	0.04	1476	4337	3772	-1.3979400086720375	1.217233241261523	1.1497879109225875	1.3536369546147005	SK-BR-3 SU11274
SK-BR-3	SU11274	0.12	1476	4204	3772	-0.9208187539523752	1.1667984361190205	1.114528101802757	1.3536369546147005	SK-BR-3 SU11274
SK-BR-3	SU11274	0.37	1476	4224	3772	-0.431798275933005	1.1744089532945154	1.11983032873807	1.3536369546147005	SK-BR-3 SU11274
SK-BR-3	SU11274	1.11	1476	3901	3772	0.045322978786657475	1.0503070494304643	1.0341993637327678	1.3536369546147005	SK-BR-3 SU11274
SK-BR-3	SU11274	3.33	1476	3556	3772	0.5224442335063199	0.9147436826912061	0.9427359490986215	1.3536369546147005	SK-BR-3 SU11274
SK-BR-3	SU11274	10	1476	1469	3772	1	-0.0035057341355462235	0.3894485683987275	1.3536369546147005	SK-BR-3 SU11274
SK-BR-3	SU11274	0.04	2543	6256	5752	-1.3979400086720375	1.1478711505440735	1.0876216968011128	1.1775322137491917	SK-BR-3 SU11274
SK-BR-3	SU11274	0.12	2543	5996	5752	-0.9208187539523752	1.0718223020039468	1.0424200278164117	1.1775322137491917	SK-BR-3 SU11274
SK-BR-3	SU11274	0.37	2543	6036	5752	-0.431798275933005	1.0835539810717814	1.049374130737135	1.1775322137491917	SK-BR-3 SU11274
SK-BR-3	SU11274	1.11	2543	5770	5752	0.045322978786657475	1.0053138401642725	1.0031293463143254	1.1775322137491917	SK-BR-3 SU11274
SK-BR-3	SU11274	3.33	2543	5612	5752	0.5224442335063199	0.9585838251599115	0.9756606397774688	1.1775322137491917	SK-BR-3 SU11274
SK-BR-3	SU11274	10	2543	2510	5752	1	-0.011031169135807595	0.4363699582753825	1.1775322137491917	SK-BR-3 SU11274
SK-BR-3	SU11274	0.04	1401	4495	4245	-1.3979400086720375	1.0728564211448561	1.0588928150765606	1.5993075980095826	SK-BR-3 SU11274
SK-BR-3	SU11274	0.12	1401	4255	4245	-0.9208187539523752	1.0029446167435552	1.0023557126030624	1.5993075980095826	SK-BR-3 SU11274
SK-BR-3	SU11274	0.37	1401	4486	4245	-0.431798275933005	1.0702603709993275	1.0567726737338046	1.5993075980095826	SK-BR-3 SU11274
SK-BR-3	SU11274	1.11	1401	4034	4245	0.045322978786657475	0.9372487036561186	0.9502944640753828	1.5993075980095826	SK-BR-3 SU11274
SK-BR-3	SU11274	3.33	1401	3915	4245	0.5224442335063199	0.9013159020650927	0.9222614840989399	1.5993075980095826	SK-BR-3 SU11274
SK-BR-3	SU11274	10	1401	1480	4245	1	0.03489475029936662	0.3486454652532391	1.5993075980095826	SK-BR-3 SU11274
SK-BR-3	TGX221	0.04	1476	2940	3772	-1.3979400086720375	0.663716019927179	0.7794273594909862	1.3536369546147005	SK-BR-3 TGX221
SK-BR-3	TGX221	0.12	1476	3134	3772	-0.9208187539523752	0.7441376329970237	0.8308589607635207	1.3536369546147005	SK-BR-3 TGX221
SK-BR-3	TGX221	0.37	1476	3457	3772	-0.431798275933005	0.8752182073380557	0.9164899257688229	1.3536369546147005	SK-BR-3 TGX221
SK-BR-3	TGX221	1.11	1476	3584	3772	0.045322978786657475	0.9258702007250807	0.9501590668080594	1.3536369546147005	SK-BR-3 TGX221
SK-BR-3	TGX221	3.33	1476	3644	3772	0.5224442335063199	0.9496366302850736	0.9660657476139979	1.3536369546147005	SK-BR-3 TGX221
SK-BR-3	TGX221	10	1476	3452	3772	1	0.8732141860701266	0.9151643690349947	1.3536369546147005	SK-BR-3 TGX221
SK-BR-3	TGX221	0.04	2543	4487	5752	-1.3979400086720375	0.6196801801823115	0.780076495132128	1.1775322137491917	SK-BR-3 TGX221
SK-BR-3	TGX221	0.12	2543	5018	5752	-0.9208187539523752	0.7810677620782291	0.8723922114047288	1.1775322137491917	SK-BR-3 TGX221
SK-BR-3	TGX221	0.37	2543	5423	5752	-0.431798275933005	0.9024235608984879	0.9428025034770514	1.1775322137491917	SK-BR-3 TGX221
SK-BR-3	TGX221	1.11	2543	5742	5752	0.045322978786657475	0.9970467835946171	0.9982614742698191	1.1775322137491917	SK-BR-3 TGX221
SK-BR-3	TGX221	3.33	2543	5576	5752	0.5224442335063199	0.9479089038009725	0.9694019471488178	1.1775322137491917	SK-BR-3 TGX221
SK-BR-3	TGX221	10	2543	5492	5752	1	0.9229601907496874	0.954798331015299	1.1775322137491917	SK-BR-3 TGX221
SK-BR-3	TGX221	0.04	1401	3463	4245	-1.3979400086720375	0.7609228018669658	0.8157832744405182	1.5993075980095826	SK-BR-3 TGX221
SK-BR-3	TGX221	0.12	1401	3744	4245	-0.9208187539523752	0.8489560085688443	0.8819787985865725	1.5993075980095826	SK-BR-3 TGX221
SK-BR-3	TGX221	0.37	1401	4060	4245	-0.431798275933005	0.9450464230714675	0.9564193168433451	1.5993075980095826	SK-BR-3 TGX221
SK-BR-3	TGX221	1.11	1401	4142	4245	0.045322978786657475	0.9695175684177835	0.975736160188457	1.5993075980095826	SK-BR-3 TGX221
SK-BR-3	TGX221	3.33	1401	4210	4245	0.5224442335063199	0.9896733067230392	0.9917550058892816	1.5993075980095826	SK-BR-3 TGX221
SK-BR-3	TGX221	10	1401	3799	4245	1	0.8658928498519449	0.8949352179034158	1.5993075980095826	SK-BR-3 TGX221
SK-BR-3	Torin1	0.04	1476	1523	3643	-1.3979400086720375	0.024340554052095342	0.41806203678287124	1.3034342736823858	SK-BR-3 Torin1
SK-BR-3	Torin1	0.12	1476	1536	3643	-0.9208187539523752	0.031041999400884812	0.421630524293165	1.3034342736823858	SK-BR-3 Torin1
SK-BR-3	Torin1	0.37	1476	1427	3643	-0.431798275933005	-0.025569296121203844	0.39171012901454844	1.3034342736823858	SK-BR-3 Torin1
SK-BR-3	Torin1	1.11	1476	1335	3643	0.045322978786657475	-0.07413855644157219	0.3664562174032391	1.3034342736823858	SK-BR-3 Torin1
SK-BR-3	Torin1	3.33	1476	1192	3643	0.5224442335063199	-0.15121886647166483	0.3272028547900082	1.3034342736823858	SK-BR-3 Torin1
SK-BR-3	Torin1	10	1476	1116	3643	1	-0.1930540804123142	0.30634092780675265	1.3034342736823858	SK-BR-3 Torin1
SK-BR-3	Torin1	0.04	2543	2070	5418	-1.3979400086720375	-0.17187480150494483	0.38205980066445183	1.0912289315119081	SK-BR-3 Torin1
SK-BR-3	Torin1	0.12	2543	1952	5418	-0.9208187539523752	-0.2152405984996798	0.36028054632705797	1.0912289315119081	SK-BR-3 Torin1
SK-BR-3	Torin1	0.37	2543	1917	5418	-0.431798275933005	-0.22814495632782184	0.3538205980066445	1.0912289315119081	SK-BR-3 Torin1
SK-BR-3	Torin1	1.11	2543	1702	5418	0.045322978786657475	-0.30786265473570784	0.31413805832410485	1.0912289315119081	SK-BR-3 Torin1
SK-BR-3	Torin1	3.33	2543	1639	5418	0.5224442335063199	-0.3313772769629315	0.30251015134736065	1.0912289315119081	SK-BR-3 Torin1
SK-BR-3	Torin1	10	2543	1414	5418	1	-0.41599986624038676	0.26098191214470284	1.0912289315119081	SK-BR-3 Torin1
SK-BR-3	Torin1	0.04	1401	1894	4168	-1.3979400086720375	0.2112917599250972	0.45441458733205375	1.5728983218476902	SK-BR-3 Torin1
SK-BR-3	Torin1	0.12	1401	1724	4168	-0.9208187539523752	0.140991034123521	0.41362763915547024	1.5728983218476902	SK-BR-3 Torin1
SK-BR-3	Torin1	0.37	1401	1536	4168	-0.431798275933005	0.06023205408896204	0.3685220729366603	1.5728983218476902	SK-BR-3 Torin1
SK-BR-3	Torin1	1.11	1401	1512	4168	0.045322978786657475	0.04966963978480354	0.362763915547025	1.5728983218476902	SK-BR-3 Torin1
SK-BR-3	Torin1	3.33	1401	1400	4168	0.5224442335063199	-4.538555849820103e-4	0.33589251439539347	1.5728983218476902	SK-BR-3 Torin1
SK-BR-3	Torin1	10	1401	1306	4168	1	-0.043660154844805676	0.31333973128598847	1.5728983218476902	SK-BR-3 Torin1
SK-BR-3	Torin2	0.04	1476	1310	3772	-1.3979400086720375	-0.08436666319579589	0.3472958642629905	1.3536369546147005	SK-BR-3 Torin2
SK-BR-3	Torin2	0.12	1476	1289	3772	-0.9208187539523752	-0.09523297143589027	0.34172852598091197	1.3536369546147005	SK-BR-3 Torin2
SK-BR-3	Torin2	0.37	1476	1255	3772	-0.431798275933005	-0.11292473543055992	0.33271474019088015	1.3536369546147005	SK-BR-3 Torin2
SK-BR-3	Torin2	1.11	1476	1307	3772	0.045322978786657475	-0.08591619100204217	0.3465005302226935	1.3536369546147005	SK-BR-3 Torin2
SK-BR-3	Torin2	3.33	1476	1143	3772	0.5224442335063199	-0.17211683995459703	0.3030222693531283	1.3536369546147005	SK-BR-3 Torin2
SK-BR-3	Torin2	10	1476	1128	3772	1	-0.18015691036252035	0.2990455991516437	1.3536369546147005	SK-BR-3 Torin2
SK-BR-3	Torin2	0.04	2543	1780	5752	-1.3979400086720375	-0.2613625538428427	0.3094575799721836	1.1775322137491917	SK-BR-3 Torin2
SK-BR-3	Torin2	0.12	2543	1789	5752	-0.9208187539523752	-0.2581921412219079	0.31102225312934634	1.1775322137491917	SK-BR-3 Torin2
SK-BR-3	Torin2	0.37	2543	1710	5752	-0.431798275933005	-0.2861049587270166	0.2972878998609179	1.1775322137491917	SK-BR-3 Torin2
SK-BR-3	Torin2	1.11	2543	1616	5752	0.045322978786657475	-0.3195728384672034	0.2809457579972184	1.1775322137491917	SK-BR-3 Torin2
SK-BR-3	Torin2	3.33	2543	1676	5752	0.5224442335063199	-0.2981775317054788	0.2913769123783032	1.1775322137491917	SK-BR-3 Torin2
SK-BR-3	Torin2	10	2543	1112	5752	1	-0.5046411098307009	0.1933240611961057	1.1775322137491917	SK-BR-3 Torin2
SK-BR-3	Torin2	0.04	1401	1283	4245	-1.3979400086720375	-0.05352861969838041	0.3022379269729093	1.5993075980095826	SK-BR-3 Torin2
SK-BR-3	Torin2	0.12	1401	1310	4245	-0.9208187539523752	-0.04112315128555322	0.30859835100117783	1.5993075980095826	SK-BR-3 Torin2
SK-BR-3	Torin2	0.37	1401	1242	4245	-0.431798275933005	-0.07255533638921818	0.29257950530035337	1.5993075980095826	SK-BR-3 Torin2
SK-BR-3	Torin2	1.11	1401	1188	4245	0.045322978786657475	-0.0979781432786535	0.27985865724381626	1.5993075980095826	SK-BR-3 Torin2
SK-BR-3	Torin2	3.33	1401	1064	4245	0.5224442335063199	-0.15805766254628761	0.25064782096584215	1.5993075980095826	SK-BR-3 Torin2
SK-BR-3	Torin2	10	1401	1047	4245	1	-0.1664942223367063	0.24664310954063604	1.5993075980095826	SK-BR-3 Torin2
SK-BR-3	Tozasertib	0.04	1476	1200	3772	-1.3979400086720375	-0.1418117729010968	0.3181336161187699	1.3536369546147005	SK-BR-3 Tozasertib
SK-BR-3	Tozasertib	0.12	1476	1253	3772	-0.9208187539523752	-0.11396929928590938	0.3321845174973489	1.3536369546147005	SK-BR-3 Tozasertib
SK-BR-3	Tozasertib	0.37	1476	1236	3772	-0.431798275933005	-0.12286577154799438	0.32767762460233296	1.3536369546147005	SK-BR-3 Tozasertib
SK-BR-3	Tozasertib	1.11	1476	1303	3772	0.045322978786657475	-0.08798367437100696	0.345440084835631	1.3536369546147005	SK-BR-3 Tozasertib
SK-BR-3	Tozasertib	3.33	1476	1292	3772	0.5224442335063199	-0.09367782611437836	0.3425238600212089	1.3536369546147005	SK-BR-3 Tozasertib
SK-BR-3	Tozasertib	10	1476	1328	3772	1	-0.07508886570838114	0.352067868504772	1.3536369546147005	SK-BR-3 Tozasertib
SK-BR-3	Tozasertib	0.04	2543	1796	5752	-1.3979400086720375	-0.2557279273031646	0.31223922114047287	1.1775322137491917	SK-BR-3 Tozasertib
SK-BR-3	Tozasertib	0.12	2543	1972	5752	-0.9208187539523752	-0.19422998642347689	0.3428372739916551	1.1775322137491917	SK-BR-3 Tozasertib
SK-BR-3	Tozasertib	0.37	2543	1987	5752	-0.431798275933005	-0.18902793932003115	0.3454450625869263	1.1775322137491917	SK-BR-3 Tozasertib
SK-BR-3	Tozasertib	1.11	2543	2014	5752	0.045322978786657475	-0.17967913203333674	0.3501390820584145	1.1775322137491917	SK-BR-3 Tozasertib
SK-BR-3	Tozasertib	3.33	2543	1973	5752	0.5224442335063199	-0.19388299815244536	0.34301112656467314	1.1775322137491917	SK-BR-3 Tozasertib
SK-BR-3	Tozasertib	10	2543	2168	5752	1	-0.12670881380218613	0.3769123783031989	1.1775322137491917	SK-BR-3 Tozasertib
SK-BR-3	Tozasertib	0.04	1401	1337	4245	-1.3979400086720375	-0.028813134590973677	0.3149587750294464	1.5993075980095826	SK-BR-3 Tozasertib
SK-BR-3	Tozasertib	0.12	1401	1312	4245	-0.9208187539523752	-0.040208057996449775	0.30906949352179036	1.5993075980095826	SK-BR-3 Tozasertib
