cell_line	drug	concentration	cell_count__time0	cell_count	cell_count__ctrl	log10_concentration	GR	rel_cell_count	ctrl_cell_doublings	experiment
BT-20	TWS119	0.37	1362.6666666666667	4380.666666666667	4489	-0.431798275933005	0.9717942826392052	0.9758669339867826	1.7199614006990795	BT-20 TWS119
BT-20	TWS119	1.11	1362.6666666666667	4096.333333333333	4489	0.045322978786657475	0.896341295855146	0.9125269176505532	1.7199614006990795	BT-20 TWS119
BT-20	TWS119	3.33	1362.6666666666667	3416	4489	0.5224442335063199	0.7063043736331638	0.7609712630875474	1.7199614006990795	BT-20 TWS119
BT-20	TWS119	10	1362.6666666666667	1424.3333333333333	4489	1	0.02606727239689266	0.3172941263830103	1.7199614006990795	BT-20 TWS119
BT-20	Vemurafenib	0.04	1362.6666666666667	4413.666666666667	4489	-1.3979400086720375	0.980416794430206	0.9832182371723472	1.7199614006990795	BT-20 Vemurafenib
BT-20	Vemurafenib	0.12	1362.6666666666667	4400	4489	-0.9208187539523752	0.9768491402812542	0.9801737580752952	1.7199614006990795	BT-20 Vemurafenib
BT-20	Vemurafenib	0.37	1362.6666666666667	4366.333333333333	4489	-0.431798275933005	0.9680406854819472	0.9726739437142644	1.7199614006990795	BT-20 Vemurafenib
BT-20	Vemurafenib	1.11	1362.6666666666667	4315.666666666667	4489	0.045322978786657475	0.954730622671021	0.9613870943788521	1.7199614006990795	BT-20 Vemurafenib
BT-20	Vemurafenib	3.33	1362.6666666666667	4022.6666666666665	4489	0.5224442335063199	0.8764382704359959	0.8961164327615653	1.7199614006990795	BT-20 Vemurafenib
BT-20	Vemurafenib	10	1362.6666666666667	3014.3333333333335	4489	1	0.5866114013041721	0.6714932798693102	1.7199614006990795	BT-20 Vemurafenib
BT-20	WH-4-025	0.04	1362.6666666666667	4398.333333333333	4489	-1.3979400086720375	0.976413743378	0.9798024801366302	1.7199614006990795	BT-20 WH-4-025
BT-20	WH-4-025	0.12	1362.6666666666667	3520.6666666666665	4489	-0.9208187539523752	0.7365090491418917	0.784287517635702	1.7199614006990795	BT-20 WH-4-025
BT-20	WH-4-025	0.37	1362.6666666666667	3070.6666666666665	4489	-0.431798275933005	0.6037841140841447	0.6840424741961832	1.7199614006990795	BT-20 WH-4-025
BT-20	WH-4-025	1.11	1362.6666666666667	1936.3333333333333	4489	0.045322978786657475	0.22664075995915423	0.4313507091408628	1.7199614006990795	BT-20 WH-4-025
BT-20	WH-4-025	3.33	1362.6666666666667	1650.3333333333333	4489	0.5224442335063199	0.11779647579118513	0.36763941486596863	1.7199614006990795	BT-20 WH-4-025
BT-20	WH-4-025	10	1362.6666666666667	851.3333333333334	4489	1	-0.2392813178074863	0.18964877107002304	1.7199614006990795	BT-20 WH-4-025
BT-20	Withaferin A	0.04	1362.6666666666667	4568.5	4408	-1.3979400086720375	1.0426808732454296	1.0364110707803993	1.6936915283546925	BT-20 Withaferin A
BT-20	Withaferin A	0.12	1362.6666666666667	4375.833333333333	4408	-0.9208187539523752	0.9913699977346573	0.9927026618269812	1.6936915283546925	BT-20 Withaferin A
BT-20	Withaferin A	0.37	1362.6666666666667	3440.6666666666665	4408	-0.431798275933005	0.7278288688838626	0.7805505142165758	1.6936915283546925	BT-20 Withaferin A
BT-20	Withaferin A	1.11	1362.6666666666667	1137.3333333333333	4408	0.045322978786657475	-0.10122613445025164	0.25801572897761643	1.6936915283546925	BT-20 Withaferin A
BT-20	Withaferin A	3.33	1362.6666666666667	677	4408	0.5224442335063199	-0.3383505968450058	0.15358439201451907	1.6936915283546925	BT-20 Withaferin A
BT-20	Withaferin A	10	1362.6666666666667	780.1666666666666	4408	1	-0.2805552797406158	0.1769888082274652	1.6936915283546925	BT-20 Withaferin A
BT-20	WYE-125132	0.04	1362.6666666666667	2599	4327	-1.3979400086720375	0.47306856677770237	0.6006470996071182	1.6669344252054261	BT-20 WYE-125132
BT-20	WYE-125132	0.12	1362.6666666666667	2042.3333333333333	4327	-0.9208187539523752	0.27475069909840566	0.47199753485863954	1.6669344252054261	BT-20 WYE-125132
BT-20	WYE-125132	0.37	1362.6666666666667	1887.3333333333333	4327	-0.431798275933005	0.21579892000923673	0.4361759494646021	1.6669344252054261	BT-20 WYE-125132
BT-20	WYE-125132	1.11	1362.6666666666667	1739	4327	0.045322978786657475	0.15753934689826976	0.40189507742084585	1.6669344252054261	BT-20 WYE-125132
BT-20	WYE-125132	3.33	1362.6666666666667	1656	4327	0.5224442335063199	0.12407233582738253	0.3827131962098452	1.6669344252054261	BT-20 WYE-125132
BT-20	WYE-125132	10	1362.6666666666667	1492.6666666666667	4327	1	0.05618527232762216	0.34496571912795626	1.6669344252054261	BT-20 WYE-125132
BT-20	WZ-4-145	0.04	1362.6666666666667	3613.6666666666665	4327	-1.3979400086720375	0.7951231714694658	0.8351436715199136	1.6669344252054261	BT-20 WZ-4-145
BT-20	WZ-4-145	0.12	1362.6666666666667	3818.3333333333335	4327	-0.9208187539523752	0.8554420567226071	0.882443571373546	1.6669344252054261	BT-20 WZ-4-145
BT-20	WZ-4-145	0.37	1362.6666666666667	3755	4327	-0.431798275933005	0.8369179498778618	0.8678067945458747	1.6669344252054261	BT-20 WZ-4-145
BT-20	WZ-4-145	1.11	1362.6666666666667	3446.6666666666665	4327	0.045322978786657475	0.7448855651117166	0.7965488020953702	1.6669344252054261	BT-20 WZ-4-145
BT-20	WZ-4-145	3.33	1362.6666666666667	3318.3333333333335	4327	0.5224442335063199	0.7056148692889253	0.7668900701024575	1.6669344252054261	BT-20 WZ-4-145
BT-20	WZ-4-145	10	1362.6666666666667	2018	4327	1	0.2656175320218168	0.4663739311301132	1.6669344252054261	BT-20 WZ-4-145
BT-20	WZ3105	0.04	1362.6666666666667	1955	4489	-1.3979400086720375	0.23350215112181072	0.43550902205390957	1.7199614006990795	BT-20 WZ3105
BT-20	WZ3105	0.12	1362.6666666666667	1538	4489	-0.9208187539523752	0.07290859036604869	0.34261528179995543	1.7199614006990795	BT-20 WZ3105
BT-20	WZ3105	0.37	1362.6666666666667	1281.6666666666667	4489	-0.431798275933005	-0.03500273772986129	0.2855127348332962	1.7199614006990795	BT-20 WZ3105
BT-20	WZ3105	1.11	1362.6666666666667	976.3333333333334	4489	0.045322978786657475	-0.17620908679033231	0.21749461646988938	1.7199614006990795	BT-20 WZ3105
BT-20	WZ3105	3.33	1362.6666666666667	869.6666666666666	4489	0.5224442335063199	-0.22979920566609358	0.19373282839533673	1.7199614006990795	BT-20 WZ3105
BT-20	WZ3105	10	1362.6666666666667	724	4489	1	-0.3076661530515198	0.16128313655602583	1.7199614006990795	BT-20 WZ3105
BT-20	XL147	0.04	1362.6666666666667	4767	4489	-1.3979400086720375	1.07110523079702	1.0619291601693028	1.7199614006990795	BT-20 XL147
BT-20	XL147	0.12	1362.6666666666667	4685	4489	-0.9208187539523752	1.0503166079888628	1.0436622855869904	1.7199614006990795	BT-20 XL147
BT-20	XL147	0.37	1362.6666666666667	4473	4489	-0.431798275933005	0.9958523120387837	0.9964357317888171	1.7199614006990795	BT-20 XL147
BT-20	XL147	1.11	1362.6666666666667	4339.333333333333	4489	0.045322978786657475	0.9609559179535627	0.9666592411078933	1.7199614006990795	BT-20 XL147
BT-20	XL147	3.33	1362.6666666666667	3918.3333333333335	4489	0.5224442335063199	0.847986783474775	0.8728744338011436	1.7199614006990795	BT-20 XL147
BT-20	XL147	10	1362.6666666666667	1738.6666666666667	4489	1	0.15220174703299794	0.3873171456152076	1.7199614006990795	BT-20 XL147
BT-20	XMD11-50	0.04	1362.6666666666667	3923	4327	-1.3979400086720375	0.8857883397954112	0.9066327709729605	1.6669344252054261	BT-20 XMD11-50
BT-20	XMD11-50	0.12	1362.6666666666667	3820.6666666666665	4327	-0.9208187539523752	0.8561221660765679	0.8829828210461443	1.6669344252054261	BT-20 XMD11-50
BT-20	XMD11-50	0.37	1362.6666666666667	3644	4327	-0.431798275933005	0.8041476215109378	0.842153917263693	1.6669344252054261	BT-20 XMD11-50
BT-20	XMD11-50	1.11	1362.6666666666667	3370	4327	0.045322978786657475	0.7214969655910286	0.7788305985671365	1.6669344252054261	BT-20 XMD11-50
BT-20	XMD11-50	3.33	1362.6666666666667	2833	4327	0.5224442335063199	0.5512562025020056	0.6547261382019876	1.6669344252054261	BT-20 XMD11-50
BT-20	XMD11-50	10	1362.6666666666667	1958	4327	1	0.24290707735209072	0.45250751097758263	1.6669344252054261	BT-20 XMD11-50
BT-20	XMD11-85h	0.04	1362.6666666666667	3593	4327	-1.3979400086720375	0.7889572783012828	0.8303674601340421	1.6669344252054261	BT-20 XMD11-85h
BT-20	XMD11-85h	0.12	1362.6666666666667	4136.333333333333	4327	-0.9208187539523752	0.9466553276532583	0.9559355981819582	1.6669344252054261	BT-20 XMD11-85h
BT-20	XMD11-85h	0.37	1362.6666666666667	4106.666666666667	4327	-0.431798275933005	0.9382675186061373	0.9490794237732071	1.6669344252054261	BT-20 XMD11-85h
BT-20	XMD11-85h	1.11	1362.6666666666667	4097.333333333333	4327	0.045322978786657475	0.9356236483153064	0.9469224250828133	1.6669344252054261	BT-20 XMD11-85h
BT-20	XMD11-85h	3.33	1362.6666666666667	3955	4327	0.5224442335063199	0.8950013071056906	0.9140281950543101	1.6669344252054261	BT-20 XMD11-85h
BT-20	XMD11-85h	10	1362.6666666666667	3424.3333333333335	4327	1	0.738094044941533	0.7913874123719282	1.6669344252054261	BT-20 XMD11-85h
BT-20	XMD16-144	0.04	1362.6666666666667	3960	4489	-1.3979400086720375	0.8593867804218567	0.8821563822677656	1.7199614006990795	BT-20 XMD16-144
BT-20	XMD16-144	0.12	1362.6666666666667	2527	4489	-0.9208187539523752	0.43199930581213986	0.5629316106036979	1.7199614006990795	BT-20 XMD16-144
BT-20	XMD16-144	0.37	1362.6666666666667	1609.6666666666667	4489	-0.431798275933005	0.10169849688842447	0.3585802331625455	1.7199614006990795	BT-20 XMD16-144
BT-20	XMD16-144	1.11	1362.6666666666667	1504.3333333333333	4489	0.045322978786657475	0.05919049737359927	0.3351154674389248	1.7199614006990795	BT-20 XMD16-144
BT-20	XMD16-144	3.33	1362.6666666666667	1494.6666666666667	4489	0.5224442335063199	0.0552279587042257	0.33296205539466844	1.7199614006990795	BT-20 XMD16-144
BT-20	XMD16-144	10	1362.6666666666667	1227	4489	1	-0.05915146269167215	0.273334818445088	1.7199614006990795	BT-20 XMD16-144
BT-20	Y39983	0.04	1362.6666666666667	4312.333333333333	4327	-1.3979400086720375	0.9959304081164357	0.9966104306293814	1.6669344252054261	BT-20 Y39983
BT-20	Y39983	0.12	1362.6666666666667	4361	4327	-0.9208187539523752	1.0094128858094584	1.007857638086434	1.6669344252054261	BT-20 Y39983
BT-20	Y39983	0.37	1362.6666666666667	4161	4327	-0.431798275933005	0.9536111504742892	0.9616362375779987	1.6669344252054261	BT-20 Y39983
BT-20	Y39983	1.11	1362.6666666666667	3932.3333333333335	4327	0.045322978786657475	0.8884785510204498	0.9087897696633541	1.6669344252054261	BT-20 Y39983
BT-20	Y39983	3.33	1362.6666666666667	3616.6666666666665	4327	0.5224442335063199	0.7960170464839977	0.8358369925275402	1.6669344252054261	BT-20 Y39983
BT-20	Y39983	10	1362.6666666666667	2080.3333333333335	4327	1	0.2889268435940697	0.4807796009552423	1.6669344252054261	BT-20 Y39983
BT-20	YM 201636	0.04	1362.6666666666667	4732.666666666667	4489	-1.3979400086720375	1.06241941358239	1.054280834632806	1.7199614006990795	BT-20 YM 201636
BT-20	YM 201636	0.12	1362.6666666666667	4470.333333333333	4489	-0.9208187539523752	0.9951604273238603	0.9958416870869532	1.7199614006990795	BT-20 YM 201636
BT-20	YM 201636	0.37	1362.6666666666667	4236.666666666667	4489	-0.431798275933005	0.9338461924706305	0.9437885200861366	1.7199614006990795	BT-20 YM 201636
BT-20	YM 201636	1.11	1362.6666666666667	3580.6666666666665	4489	0.045322978786657475	0.7536543556238791	0.7976535234276378	1.7199614006990795	BT-20 YM 201636
BT-20	YM 201636	3.33	1362.6666666666667	3012.3333333333335	4489	0.5224442335063199	0.5859992610864542	0.6710477463429123	1.7199614006990795	BT-20 YM 201636
BT-20	YM 201636	10	1362.6666666666667	1517.6666666666667	4489	1	0.06463862173535473	0.33808569094824387	1.7199614006990795	BT-20 YM 201636
BT-20	ZSTK474	0.04	1362.6666666666667	4236.333333333333	4327	-1.3979400086720375	0.9747531710880897	0.9790462984361759	1.6669344252054261	BT-20 ZSTK474
BT-20	ZSTK474	0.12	1362.6666666666667	3837.3333333333335	4327	-0.9208187539523752	0.8609752662510539	0.8868346044218474	1.6669344252054261	BT-20 ZSTK474
BT-20	ZSTK474	0.37	1362.6666666666667	3014.3333333333335	4327	-0.431798275933005	0.6100811112083828	0.6966335413296356	1.6669344252054261	BT-20 ZSTK474
BT-20	ZSTK474	1.11	1362.6666666666667	1885	4327	0.045322978786657475	0.2148969774670113	0.4356366997920037	1.6669344252054261	BT-20 ZSTK474
BT-20	ZSTK474	3.33	1362.6666666666667	1542.6666666666667	4327	0.5224442335063199	0.07726930328334691	0.3565210692550651	1.6669344252054261	BT-20 ZSTK474
BT-20	ZSTK474	10	1362.6666666666667	1225.6666666666667	4327	1	-0.061586859180365994	0.283260149449195	1.6669344252054261	BT-20 ZSTK474
Hs 578T	A443654	0.04	784	2077.6666666666665	3359.3333333333335	-1.3979400086720375	0.5908321412499835	0.6184758880730303	2.0992493961333882	Hs 578T A443654
Hs 578T	A443654	0.12	784	1268.6666666666667	3359.3333333333335	-0.9208187539523752	0.25769224924533396	0.3776542964873983	2.0992493961333882	Hs 578T A443654
Hs 578T	A443654	0.37	784	676.6666666666666	3359.3333333333335	-0.431798275933005	-0.06773176968395012	0.201428854931534	2.0992493961333882	Hs 578T A443654
Hs 578T	A443654	1.11	784	474.6666666666667	3359.3333333333335	0.045322978786657475	-0.21261347845308232	0.1412978765628101	2.0992493961333882	Hs 578T A443654
Hs 578T	A443654	3.33	784	417.6666666666667	3359.3333333333335	0.5224442335063199	-0.25916432317617155	0.12433022425084342	2.0992493961333882	Hs 578T A443654
Hs 578T	A443654	10	784	403.6666666666667	3359.3333333333335	1	-0.27109916188839667	0.12016273070053582	2.0992493961333882	Hs 578T A443654
Hs 578T	Afatinib	0.04	784	3186	3359.3333333333335	-1.3979400086720375	0.9501598364827006	0.9484024608057153	2.0992493961333882	Hs 578T Afatinib
Hs 578T	Afatinib	0.12	784	3182.6666666666665	3359.3333333333335	-0.9208187539523752	0.9491876307965375	0.9474102004365945	2.0992493961333882	Hs 578T Afatinib
Hs 578T	Afatinib	0.37	784	3174.6666666666665	3359.3333333333335	-0.431798275933005	0.946852159534681	0.9450287755507044	2.0992493961333882	Hs 578T Afatinib
Hs 578T	Afatinib	1.11	784	3011.6666666666665	3359.3333333333335	0.045322978786657475	0.8985782005266245	0.8965072435006946	2.0992493961333882	Hs 578T Afatinib
Hs 578T	Afatinib	3.33	784	2886	3359.3333333333335	0.5224442335063199	0.8604190529077071	0.8590990275848382	2.0992493961333882	Hs 578T Afatinib
Hs 578T	Afatinib	10	784	561.3333333333334	3359.3333333333335	1	-0.14713100106469712	0.16709664615995237	2.0992493961333882	Hs 578T Afatinib
Hs 578T	Alpelisib	0.04	784	3338.3333333333335	3439.3333333333335	-1.3979400086720375	0.9722495193560854	0.9706338437681721	2.1332033863163096	Hs 578T Alpelisib
Hs 578T	Alpelisib	0.12	784	3130.6666666666665	3439.3333333333335	-0.9208187539523752	0.913754741630066	0.9102539251792983	2.1332033863163096	Hs 578T Alpelisib
Hs 578T	Alpelisib	0.37	784	2979	3439.3333333333335	-0.431798275933005	0.869719461892067	0.8661562318278736	2.1332033863163096	Hs 578T Alpelisib
Hs 578T	Alpelisib	1.11	784	2863.3333333333335	3439.3333333333335	0.045322978786657475	0.83532980125564	0.832525683271952	2.1332033863163096	Hs 578T Alpelisib
Hs 578T	Alpelisib	3.33	784	2621.3333333333335	3439.3333333333335	0.5224442335063199	0.7609078066596897	0.762163209924404	2.1332033863163096	Hs 578T Alpelisib
Hs 578T	Alpelisib	10	784	2028.3333333333333	3439.3333333333335	1	0.5614306264876099	0.5897460748207016	2.1332033863163096	Hs 578T Alpelisib
Hs 578T	Alvocidib	0.04	784	1755.3333333333333	3359.3333333333335	-1.3979400086720375	0.4680707952058498	0.5225243103790435	2.0992493961333882	Hs 578T Alvocidib
Hs 578T	Alvocidib	0.12	784	565	3359.3333333333335	-0.9208187539523752	-0.14448172039133123	0.1681881325659853	2.0992493961333882	Hs 578T Alvocidib
Hs 578T	Alvocidib	0.37	784	496.6666666666667	3359.3333333333335	-0.431798275933005	-0.1954352832033459	0.14784679499900774	2.0992493961333882	Hs 578T Alvocidib
Hs 578T	Alvocidib	1.11	784	512.3333333333334	3359.3333333333335	0.045322978786657475	-0.18344405342630765	0.15251041873387577	2.0992493961333882	Hs 578T Alvocidib
Hs 578T	Alvocidib	3.33	784	513	3359.3333333333335	0.5224442335063199	-0.1829380771550404	0.15270887080769993	2.0992493961333882	Hs 578T Alvocidib
Hs 578T	Alvocidib	10	784	524	3359.3333333333335	1	-0.17463866041358866	0.15598333002579876	2.0992493961333882	Hs 578T Alvocidib
Hs 578T	AT-7519	0.04	784	2960	3359.3333333333335	-1.3979400086720375	0.8829923168749372	0.8811272077793213	2.0992493961333882	Hs 578T AT-7519
Hs 578T	AT-7519	0.12	784	1986	3359.3333333333335	-0.9208187539523752	0.5570024381744654	0.5911887279222068	2.0992493961333882	Hs 578T AT-7519
Hs 578T	AT-7519	0.37	784	640.3333333333334	3359.3333333333335	-0.431798275933005	-0.09192200915180038	0.1906132169081167	2.0992493961333882	Hs 578T AT-7519
Hs 578T	AT-7519	1.11	784	585	3359.3333333333335	0.045322978786657475	-0.13018703973186285	0.17414169478071045	2.0992493961333882	Hs 578T AT-7519
Hs 578T	AT-7519	3.33	784	459.3333333333333	3359.3333333333335	0.5224442335063199	-0.22483401988863116	0.13673347886485412	2.0992493961333882	Hs 578T AT-7519
Hs 578T	AT-7519	10	784	395.3333333333333	3359.3333333333335	1	-0.27830635458329256	0.11768207977773366	2.0992493961333882	Hs 578T AT-7519
Hs 578T	AZD 5438	0.04	784	3025.3333333333335	3359.3333333333335	-1.3979400086720375	0.9026774565382576	0.9005755110140901	2.0992493961333882	Hs 578T AZD 5438
Hs 578T	AZD 5438	0.12	784	2298.3333333333335	3359.3333333333335	-0.9208187539523752	0.6691933705260176	0.6841635245088311	2.0992493961333882	Hs 578T AZD 5438
Hs 578T	AZD 5438	0.37	784	1293	3359.3333333333335	-0.431798275933005	0.26912627330481476	0.38489779718198053	2.0992493961333882	Hs 578T AZD 5438
Hs 578T	AZD 5438	1.11	784	766.3333333333334	3359.3333333333335	0.045322978786657475	-0.010798385549757206	0.2281206588608851	2.0992493961333882	Hs 578T AZD 5438
Hs 578T	AZD 5438	3.33	784	636.3333333333334	3359.3333333333335	0.5224442335063199	-0.09462861471538675	0.18942250446517167	2.0992493961333882	Hs 578T AZD 5438
Hs 578T	AZD 5438	10	784	523.3333333333334	3359.3333333333335	1	-0.17513904309959094	0.1557848779519746	2.0992493961333882	Hs 578T AZD 5438
Hs 578T	AZD-6482	0.04	784	3195.6666666666665	3439.3333333333335	-1.3979400086720375	0.9322795660096657	0.9291529366156231	2.1332033863163096	Hs 578T AZD-6482
Hs 578T	AZD-6482	0.12	784	3055.6666666666665	3439.3333333333335	-0.9208187539523752	0.8921242069247963	0.8884473735220003	2.1332033863163096	Hs 578T AZD-6482
Hs 578T	AZD-6482	0.37	784	2944	3439.3333333333335	-0.431798275933005	0.8593893969276025	0.8559798410544679	2.1332033863163096	Hs 578T AZD-6482
Hs 578T	AZD-6482	1.11	784	2654.3333333333335	3439.3333333333335	0.045322978786657475	0.7712652058587128	0.7717580926536151	2.1332033863163096	Hs 578T AZD-6482
Hs 578T	AZD-6482	3.33	784	2405.6666666666665	3439.3333333333335	0.5224442335063199	0.6914429991223874	0.6994572591587517	2.1332033863163096	Hs 578T AZD-6482
Hs 578T	AZD-6482	10	784	1500	3439.3333333333335	1	0.35547080924200936	0.4361310331459585	2.1332033863163096	Hs 578T AZD-6482
Hs 578T	AZD7762	0.04	784	1670.3333333333333	3359.3333333333335	-1.3979400086720375	0.43376624529075447	0.4972216709664616	2.0992493961333882	Hs 578T AZD7762
Hs 578T	AZD7762	0.12	784	954	3359.3333333333335	-0.9208187539523752	0.09799743961190566	0.28398491764238937	2.0992493961333882	Hs 578T AZD7762
Hs 578T	AZD7762	0.37	784	781	3359.3333333333335	-0.431798275933005	-0.0018246387203143533	0.23248660448501685	2.0992493961333882	Hs 578T AZD7762
Hs 578T	AZD7762	1.11	784	636.6666666666666	3359.3333333333335	0.045322978786657475	-0.09440272458964638	0.18952173050208374	2.0992493961333882	Hs 578T AZD7762
Hs 578T	AZD7762	3.33	784	530.3333333333334	3359.3333333333335	0.5224442335063199	-0.16990155503892268	0.1578686247271284	2.0992493961333882	Hs 578T AZD7762
Hs 578T	AZD7762	10	784	411	3359.3333333333335	1	-0.2648210179911773	0.1223457035126017	2.0992493961333882	Hs 578T AZD7762
Hs 578T	AZD8055	0.04	784	1259.3333333333333	3359.3333333333335	-1.3979400086720375	0.2532761538803039	0.37487596745385987	2.0992493961333882	Hs 578T AZD8055
Hs 578T	AZD8055	0.12	784	1119.3333333333333	3359.3333333333335	-0.9208187539523752	0.1848572562451145	0.3332010319507838	2.0992493961333882	Hs 578T AZD8055
Hs 578T	AZD8055	0.37	784	1097.6666666666667	3359.3333333333335	-0.431798275933005	0.1738760033770692	0.3267513395514983	2.0992493961333882	Hs 578T AZD8055
Hs 578T	AZD8055	1.11	784	1066.3333333333333	3359.3333333333335	0.045322978786657475	0.1577926867612136	0.3174240920817622	2.0992493961333882	Hs 578T AZD8055
Hs 578T	AZD8055	3.33	784	980.3333333333334	3359.3333333333335	0.5224442335063199	0.11233212811061577	0.29182377455844416	2.0992493961333882	Hs 578T AZD8055
Hs 578T	AZD8055	10	784	541.6666666666666	3359.3333333333335	1	-0.1614979872510287	0.1612423099821393	2.0992493961333882	Hs 578T AZD8055
Hs 578T	AZD8330	0.04	784	1239.3333333333333	3439.3333333333335	-1.3979400086720375	0.23944414595778651	0.3603411513859275	2.1332033863163096	Hs 578T AZD8330
Hs 578T	AZD8330	0.12	784	1175	3439.3333333333335	-0.9208187539523752	0.20885611926905234	0.34163597596433415	2.1332033863163096	Hs 578T AZD8330
Hs 578T	AZD8330	0.37	784	1187.3333333333333	3439.3333333333335	-0.431798275933005	0.21478781577457706	0.3452219422368676	2.1332033863163096	Hs 578T AZD8330
Hs 578T	AZD8330	1.11	784	1182	3439.3333333333335	0.045322978786657475	0.21222679405257927	0.3436712541190153	2.1332033863163096	Hs 578T AZD8330
Hs 578T	AZD8330	3.33	784	1191	3439.3333333333335	0.5224442335063199	0.21654497500855818	0.34628804031789107	2.1332033863163096	Hs 578T AZD8330
Hs 578T	AZD8330	10	784	1151.3333333333333	3439.3333333333335	1	0.19738032176354325	0.33475479744136455	2.1332033863163096	Hs 578T AZD8330
Hs 578T	Barasertib	0.04	784	1428.3333333333333	3439.3333333333335	-1.3979400086720375	0.32471711134259995	0.41529366156231823	2.1332033863163096	Hs 578T Barasertib
Hs 578T	Barasertib	0.12	784	1408	3439.3333333333335	-0.9208187539523752	0.3158430807059156	0.4093816631130064	2.1332033863163096	Hs 578T Barasertib
Hs 578T	Barasertib	0.37	784	1389.3333333333333	3439.3333333333335	-0.431798275933005	0.30763629729486586	0.4039542547005233	2.1332033863163096	Hs 578T Barasertib
Hs 578T	Barasertib	1.11	784	1357.6666666666667	3439.3333333333335	0.045322978786657475	0.29357897079461437	0.39474704400077537	2.1332033863163096	Hs 578T Barasertib
Hs 578T	Barasertib	3.33	784	1261.3333333333333	3439.3333333333335	0.5224442335063199	0.2497100014402267	0.3667377398720682	2.1332033863163096	Hs 578T Barasertib
Hs 578T	Barasertib	10	784	1081	3439.3333333333335	1	0.1625164935599901	0.3143050978871874	2.1332033863163096	Hs 578T Barasertib
Hs 578T	BI-2536	0.04	784	603.3333333333334	3359.3333333333335	-1.3979400086720375	-0.11730675921089073	0.17959912681087517	2.0992493961333882	Hs 578T BI-2536
Hs 578T	BI-2536	0.12	784	613	3359.3333333333335	-0.9208187539523752	-0.11059781359637133	0.18247668188132565	2.0992493961333882	Hs 578T BI-2536
Hs 578T	BI-2536	0.37	784	646.6666666666666	3359.3333333333335	-0.431798275933005	-0.0876545941347936	0.1924985116094463	2.0992493961333882	Hs 578T BI-2536
Hs 578T	BI-2536	1.11	784	688	3359.3333333333335	0.045322978786657475	-0.06032605134057856	0.20480254018654495	2.0992493961333882	Hs 578T BI-2536
Hs 578T	BI-2536	3.33	784	702	3359.3333333333335	0.5224442335063199	-0.05126546098274143	0.20897003373685255	2.0992493961333882	Hs 578T BI-2536
Hs 578T	BI-2536	10	784	615.6666666666666	3359.3333333333335	1	-0.10875683569043237	0.18327049017662234	2.0992493961333882	Hs 578T BI-2536
Hs 578T	BMS345541	0.04	784	3415	3359.3333333333335	-1.3979400086720375	1.0157193842881043	1.0165707481643182	2.0992493961333882	Hs 578T BMS345541
Hs 578T	BMS345541	0.12	784	3353	3359.3333333333335	-0.9208187539523752	0.9982029517866011	0.9981147052986703	2.0992493961333882	Hs 578T BMS345541
Hs 578T	BMS345541	0.37	784	3319.6666666666665	3359.3333333333335	-0.431798275933005	0.9887153726833586	0.9881921016074617	2.0992493961333882	Hs 578T BMS345541
Hs 578T	BMS345541	1.11	784	3055	3359.3333333333335	0.045322978786657475	0.9115425993467745	0.9094066282992657	2.0992493961333882	Hs 578T BMS345541
Hs 578T	BMS345541	3.33	784	2410.6666666666665	3359.3333333333335	0.5224442335063199	0.7075711993565743	0.7176026989482039	2.0992493961333882	Hs 578T BMS345541
Hs 578T	BMS345541	10	784	490	3359.3333333333335	1	-0.2005979574253507	0.145862274260766	2.0992493961333882	Hs 578T BMS345541
Hs 578T	Brivanib	0.04	784	3311.3333333333335	3439.3333333333335	-1.3979400086720375	0.9647557644637605	0.9627834851715449	2.1332033863163096	Hs 578T Brivanib
Hs 578T	Brivanib	0.12	784	3256.3333333333335	3439.3333333333335	-0.9208187539523752	0.9493896452025354	0.9467920139561931	2.1332033863163096	Hs 578T Brivanib
Hs 578T	Brivanib	0.37	784	3302	3439.3333333333335	-0.431798275933005	0.9621577852945955	0.9600697809653033	2.1332033863163096	Hs 578T Brivanib
Hs 578T	Brivanib	1.11	784	3206.6666666666665	3439.3333333333335	0.045322978786657475	0.9353946686422068	0.9323512308586934	2.1332033863163096	Hs 578T Brivanib
Hs 578T	Brivanib	3.33	784	3179.3333333333335	3439.3333333333335	0.5224442335063199	0.9276435836872496	0.9244039542547006	2.1332033863163096	Hs 578T Brivanib
Hs 578T	Brivanib	10	784	2697.6666666666665	3439.3333333333335	1	0.784762486176068	0.7843574336111648	2.1332033863163096	Hs 578T Brivanib
Hs 578T	Buparlisib	0.04	784	3263	3439.3333333333335	-1.3979400086720375	0.9512595103935355	0.9487303741035084	2.1332033863163096	Hs 578T Buparlisib
Hs 578T	Buparlisib	0.12	784	2884	3439.3333333333335	-0.9208187539523752	0.8415277795800411	0.8385345997286295	2.1332033863163096	Hs 578T Buparlisib
Hs 578T	Buparlisib	0.37	784	2352.6666666666665	3439.3333333333335	-0.431798275933005	0.6738707111562141	0.6840472959875944	2.1332033863163096	Hs 578T Buparlisib
Hs 578T	Buparlisib	1.11	784	1064.3333333333333	3439.3333333333335	0.045322978786657475	0.15407967217144836	0.309459197518899	2.1332033863163096	Hs 578T Buparlisib
Hs 578T	Buparlisib	3.33	784	542	3439.3333333333335	0.5224442335063199	-0.15890135485432866	0.15758867997673967	2.1332033863163096	Hs 578T Buparlisib
